2026-02-13 05:27:36 [restartedMain] INFO  com.apmosys.employeeportal.EmployeeportalApplication - Starting EmployeeportalApplication using Java 17.0.5 on Apmosyslt05M with PID 259546 (/home/apmosys/Documents/LatestWorkSpace/Rewamp_Cleaning/employeeportal_revamp/target/classes started by apmosys in /home/apmosys/Documents/LatestWorkSpace/Rewamp_Cleaning/employeeportal_revamp)
2026-02-13 05:32:20 [http-nio-8080-exec-2] ERROR com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | SubFeature : View All Event Photos | URL : /api/getFirstEventPhotoForHome | Request :  | Response : Found first event photo for home | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:32:20 [http-nio-8080-exec-10] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/getMyLeaveBalancesByEmpId | Request : EmployeementId : 22196 | Response : Leave Balance Found. | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:32:20 [http-nio-8080-exec-3] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | SubFeature : view_timesheet_display | URL : /api/getTimesheetsForHomePageByEmpId | Request : startDate : 2026-02-06 ,endDate : 2026-02-12 | Response : dtoList : [TimesheetDTO(employeeTimesheet=null, projectTimesheets=null, projectId=null, clientId=null, clientName=null, clientLocationId=null, clientLocation=null, state=null, projectName=APM - PT - TNM - MACM - Performance Engineering, description=Adhoc query implementation in ruambot., projectManagerId=null, managerId=null, empId=null, approvedOn=null, status=Pending, timesheetId=950964, date=2026-02-07, dayType=Working, employeeName=null, createdByName=null, CreatedByEmpId=null, createdOn=null, startDate=null, endDate=null, createdBy=null, allTimesheetActivities=null, updatedTimesheetActivities=null, activityTimesheetId=null, employeementId=null, applicationCount=null, weekDayName=Saturday, totalWorkingHours=12.35, totalTime=null, timesheetStatusUpdatedBy=null, timesheetStatusUpdatedByName=null, updatedOn=null, teamId=null, activity=Adhoc query implementation in ruambot., departmentName=null, email=null, mobileNo=null, managerName=null, pendingEodCount=null, legend=null, rejectReason=null, queryList=null, queryList1=null, employmentstatus=null, bulkApprovedList=null, bulkRejectList=null, remarks=null, teamName=null, activityId=null, active=null, officeInTime=null, officeOutTime=null, totalWorkingOfficeHours=null, isNightShift=null, managerEmail=null, isCron=null, year=null, month=null, actualEODCount=null, resourceCount=null, expectedEODCount=null, currentManagerId=null, leaveType=null, inactiveTimesheetActivities=null, isConsultant=null, isApprenticeship=null, timeSheet=null, TeamLeadName=null, currentUser=null, isApmosysProduct=null, employmentIdAcToET=null, clientSideId=null, clientInTime=null, clientOutTime=null, isShadowTimesheet=null, escalationFlag=null, currentEscalationLevel=null, totalClientWorkingHours=null, clientApprovalStatus=null, hasClientSideId=null, employmentId=null, shadowEmpId=null, documentData=null, documentEntityData=null, docId=null, fromDate=null, toDate=null, allocId=null, previousLevelId=null, previousApproverId=null, rejectionId=null, levelId=null, submittedCount=null, ClientPendingCount=null, ClientApprovedCount=null, hodId=null, rmId=null, rejectedhierarchyOrder=null, isSearch=null, pendingApprovalList=null, filledDocument=null, approvedDocument=null, month1=null, updatedBy=null, page=null, size=null, isClientDashboard=null, dataForExcel=null, columnFilter=null, searchKey=null, statusUpdatedBy=null, filters=null, filledTimesheetCount=null, billableTypes=null, projectActive=null, sortBy=null, sortByForTimesheetLeaveReport=null, sortDirection=null, exportAll=null, sort=null, field=null, sortColumn=null, totalEmployees=null, client=null, shadowFor=null, bulkApprovedDocId=null, empIds=null, monthYear=null, clientSideFilter=null)] | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:32:21 [http-nio-8080-exec-4] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/checkUserSession | Request : EmpId : 1213 | Response : Session exists. | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:32:22 [http-nio-8080-exec-10] ERROR com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | SubFeature : View All Event Photos | URL : /api/getAllEventPhotosForHome | Request :  | Response : Get all event photos for home | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:32:23 [http-nio-8080-exec-3] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/countMyApprovedLeaveApplicationsByLeaveType | Request : EmpId : 1213 | Response : 3 Leave Applications Found. | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:32:24 [http-nio-8080-exec-2] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/countMyPendingLeaveApplicationsByLeaveType | Request : EmpId : 1213 | Response : 1 Leave Applications found. | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:32:27 [http-nio-8080-exec-5] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/isEmployeeInTNMProject | Response : Employee is in TNM project. EmpId: 1213 | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:32:27 [http-nio-8080-exec-4] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/wasEmployeeInClientProjCurrAndPrevMon | Response : Employee is/was part of at least one client project. EmpId: 1213 | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:32:27 [http-nio-8080-exec-9] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/getAllMyLeaveApplicationsByEmpId | Request : EmpId : 1213 | Response : 39 Applications found. | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:32:27 [http-nio-8080-exec-3] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/getAllHolidays | Request : getAllHolidays size : 436 | Response : dtoList size : 436 | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:32:28 [http-nio-8080-exec-4] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | SubFeature : add_timesheet | URL : /api/v2/timesheet/getTimesheetMetadataByEmpId | Request : empId : 1213 ,startDate : 2026-02-05 ,endDate : 2026-02-13 | Response : metadataList : 2 records | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:32:29 [http-nio-8080-exec-2] ERROR com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/getEmployeeInfoOnLogin | Request : employee email : raj.kumar@apmosysuat1.com | Status : Something Went Wrong | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:32:29 [http-nio-8080-exec-2] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/getEmployeeBasicInfo | Request : null | Response : employeeInfo fetched. | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:32:30 [http-nio-8080-exec-9] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | SubFeature : add_timesheet | URL : /api/getAllMyTimesheetsByEmpId | Request : startDate : 2026-02-05 ,endDate : 2026-02-13 | Response : dtoList : 2 timesheets | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:32:51 [http-nio-8080-exec-3] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/getProjectListForDateAndEmpId | Response : Project list where employee has active = 1 in Employee Team Mapping table fetched successfully! | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:33:09 [http-nio-8080-exec-10] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/checkUserSession | Request : EmpId : 1213 | Response : Session exists. | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:33:21 [http-nio-8080-exec-9] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/checkUserSession | Request : EmpId : 1213 | Response : Session exists. | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:34:09 [http-nio-8080-exec-1] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/checkUserSession | Request : EmpId : 1213 | Response : Session exists. | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:34:21 [http-nio-8080-exec-3] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/checkUserSession | Request : EmpId : 1213 | Response : Session exists. | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:35:09 [http-nio-8080-exec-10] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/checkUserSession | Request : EmpId : 1213 | Response : Session exists. | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:35:21 [http-nio-8080-exec-5] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/checkUserSession | Request : EmpId : 1213 | Response : Session exists. | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:36:09 [http-nio-8080-exec-6] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/checkUserSession | Request : EmpId : 1213 | Response : Session exists. | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:36:21 [http-nio-8080-exec-7] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/checkUserSession | Request : EmpId : 1213 | Response : Session exists. | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:37:09 [http-nio-8080-exec-2] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/checkUserSession | Request : EmpId : 1213 | Response : Session exists. | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:37:21 [http-nio-8080-exec-4] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/checkUserSession | Request : EmpId : 1213 | Response : Session exists. | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:37:45 [http-nio-8080-exec-10] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/getAllMyLeaveApplicationsByEmpId | Request : EmpId : 1213 | Response : 39 Applications found. | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:37:45 [http-nio-8080-exec-6] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/isEmployeeInTNMProject | Response : Employee is in TNM project. EmpId: 1213 | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:37:45 [http-nio-8080-exec-8] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/checkUserSession | Request : EmpId : 1213 | Response : Session exists. | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:37:45 [http-nio-8080-exec-3] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/getAllHolidays | Request : getAllHolidays size : 436 | Response : dtoList size : 436 | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:37:46 [http-nio-8080-exec-7] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/wasEmployeeInClientProjCurrAndPrevMon | Response : Employee is/was part of at least one client project. EmpId: 1213 | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:37:47 [http-nio-8080-exec-5] ERROR com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/getEmployeeInfoOnLogin | Request : employee email : raj.kumar@apmosysuat1.com | Status : Something Went Wrong | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:37:47 [http-nio-8080-exec-5] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/getEmployeeBasicInfo | Request : null | Response : employeeInfo fetched. | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:37:48 [http-nio-8080-exec-6] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | SubFeature : add_timesheet | URL : /api/v2/timesheet/getTimesheetMetadataByEmpId | Request : empId : 1213 ,startDate : 2026-02-05 ,endDate : 2026-02-13 | Response : metadataList : 2 records | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:37:49 [http-nio-8080-exec-8] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | SubFeature : add_timesheet | URL : /api/getAllMyTimesheetsByEmpId | Request : startDate : 2026-02-05 ,endDate : 2026-02-13 | Response : dtoList : 2 timesheets | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:37:58 [http-nio-8080-exec-3] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/getProjectListForDateAndEmpId | Response : Project list where employee has active = 1 in Employee Team Mapping table fetched successfully! | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:38:35 [http-nio-8080-exec-2] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/getClientSideIdByProjectIdAndEmpId | Response : No Client Side Id fetched for the selected Project! For ProjectId: 541 | Status : Fail | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:38:35 [http-nio-8080-exec-7] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | SubFeature : add_timesheet | URL : /api/getClientDetailsByProjectIdAndEmpId | Request : empId : 1213projectId : 541 | Response : listDto : com.apmosys.employeeportal.dto.ClientDetailsForActivityDTO@53a51d25 | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:38:46 [http-nio-8080-exec-4] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/checkUserSession | Request : EmpId : 1213 | Response : Session exists. | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:38:53 [http-nio-8080-exec-3] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/getProjectListForDateAndEmpId | Response : Project list where employee has active = 1 in Employee Team Mapping table fetched successfully! | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:39:13 [http-nio-8080-exec-1] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/getProjectListForDateAndEmpId | Response : Project list where employee has active = 1 in Employee Team Mapping table fetched successfully! | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:39:25 [http-nio-8080-exec-10] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/getProjectListForDateAndEmpId | Response : Project list where employee has active = 1 in Employee Team Mapping table fetched successfully! | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:39:39 [http-nio-8080-exec-7] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/checkUserSession | Request : EmpId : 1213 | Response : Session exists. | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:39:39 [http-nio-8080-exec-3] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/isEmployeeInTNMProject | Response : Employee is in TNM project. EmpId: 1213 | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:39:39 [http-nio-8080-exec-8] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/getAllMyLeaveApplicationsByEmpId | Request : EmpId : 1213 | Response : 39 Applications found. | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:39:39 [http-nio-8080-exec-9] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/getAllHolidays | Request : getAllHolidays size : 436 | Response : dtoList size : 436 | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:39:39 [http-nio-8080-exec-1] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/wasEmployeeInClientProjCurrAndPrevMon | Response : Employee is/was part of at least one client project. EmpId: 1213 | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:39:40 [http-nio-8080-exec-4] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | SubFeature : add_timesheet | URL : /api/v2/timesheet/getTimesheetMetadataByEmpId | Request : empId : 1213 ,startDate : 2026-02-05 ,endDate : 2026-02-13 | Response : metadataList : 2 records | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:39:41 [http-nio-8080-exec-6] ERROR com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/getEmployeeInfoOnLogin | Request : employee email : raj.kumar@apmosysuat1.com | Status : Something Went Wrong | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:39:41 [http-nio-8080-exec-6] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/getEmployeeBasicInfo | Request : null | Response : employeeInfo fetched. | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:39:42 [http-nio-8080-exec-3] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | SubFeature : add_timesheet | URL : /api/getAllMyTimesheetsByEmpId | Request : startDate : 2026-02-05 ,endDate : 2026-02-13 | Response : dtoList : 2 timesheets | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:39:55 [http-nio-8080-exec-8] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/getProjectListForDateAndEmpId | Response : Project list where employee has active = 1 in Employee Team Mapping table fetched successfully! | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:40:00 [http-nio-8080-exec-1] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/getProjectListForDateAndEmpId | Response : Project list where employee has active = 1 in Employee Team Mapping table fetched successfully! | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:40:34 [http-nio-8080-exec-5] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | SubFeature : add_timesheet | URL : /api/getClientDetailsByProjectIdAndEmpId | Request : empId : 1213projectId : 652 | Response : listDto : com.apmosys.employeeportal.dto.ClientDetailsForActivityDTO@79344d81 | Status : Success | Login Time : 13-02-2026 05:32:17 
2026-02-13 05:40:34 [http-nio-8080-exec-10] INFO  com.apmosys.employeeportal.service.LogService - Destination IP : 0:0:0:0:0:0:0:1 | Source System IP : 0:0:0:0:0:0:0:1 | EmpId : 1213 | Tab : Home | Feature : Home | URL : /api/getClientSideIdByProjectIdAndEmpId | Response : Client Side Id fetched successfully! | Status : Success | Login Time : 13-02-2026 05:32:17 
